user_id,item_id,category_id,behavior_type,behavior_time,price
4984,983,3,pv,2026-03-20 20:33:54,7.4
1639,1891,64,pv,2026-03-20 20:35:56,34.04
760,1891,64,pv,2026-03-20 20:37:35,43.46
426,1891,64,pv,2026-03-20 20:38:05,73.49
4267,2167,30,cart,2026-03-20 20:39:15,38.64
1281,1891,64,pv,2026-03-20 20:39:53,31.66
1547,1891,64,pv,2026-03-20 20:41:16,55.62
2459,983,3,cart,2026-03-20 20:41:38,8.85
3679,310,66,pv,2026-03-20 20:41:54,11.76
3066,1891,64,pv,2026-03-20 20:46:16,51.88
3398,688,57,pv,2026-03-20 20:47:22,39.48
271,1891,64,pv,2026-03-20 20:48:04,58.61
3333,1891,64,pv,2026-03-20 20:48:40,45.29
1726,688,57,pv,2026-03-20 20:48:50,32.71
3321,1891,64,pv,2026-03-20 20:49:14,77.44
374,1891,64,pv,2026-03-20 20:49:47,99.0
1117,1891,64,pv,2026-03-20 20:50:27,41.39
3213,1595,2,pv,2026-03-20 20:50:44,44.26
3189,539,4,fav,2026-03-20 20:51:19,48.25
697,983,3,pv,2026-03-20 20:51:36,6.94
1495,1891,64,pv,2026-03-20 20:51:38,50.2
3659,688,57,cart,2026-03-20 20:52:46,30.87
2762,1891,64,pv,2026-03-20 20:53:13,48.41
1727,1891,64,pv,2026-03-20 20:55:36,72.31
4748,1891,64,pv,2026-03-20 20:56:55,50.46
621,310,66,pv,2026-03-20 20:59:23,12.54
3349,1891,64,cart,2026-03-20 21:01:11,26.71
691,983,3,pv,2026-03-20 21:02:42,9.91
4574,1891,64,fav,2026-03-20 21:03:25,66.33
2935,1891,64,pv,2026-03-20 21:06:05,69.5
3034,1891,64,pv,2026-03-20 21:06:54,67.57
4863,1891,64,pv,2026-03-20 21:07:25,34.36
3632,1891,64,buy,2026-03-20 21:08:13,45.6
387,1891,64,pv,2026-03-20 21:08:17,52.73
4856,1891,64,pv,2026-03-20 21:08:41,41.92
2329,1891,64,pv,2026-03-20 21:08:58,44.01
2021,2167,30,pv,2026-03-20 21:11:58,27.58
2529,983,3,pv,2026-03-20 21:13:27,6.76
4882,1891,64,pv,2026-03-20 21:14:49,81.23
1546,1891,64,pv,2026-03-20 21:15:23,63.41
3823,2167,30,pv,2026-03-20 21:15:24,19.14
404,1891,64,pv,2026-03-20 21:16:02,24.89
3252,1891,64,pv,2026-03-20 21:16:02,58.9
4644,1891,64,pv,2026-03-20 21:16:17,38.21
3213,1595,2,cart,2026-03-20 21:17:44,44.26
1879,1891,64,cart,2026-03-20 21:18:22,55.87
4763,1891,64,fav,2026-03-20 21:20:28,35.25
1144,1891,64,pv,2026-03-20 21:21:02,29.72
2621,1891,64,pv,2026-03-20 21:21:21,44.34
3839,1891,64,fav,2026-03-20 21:22:48,55.53
1119,1891,64,pv,2026-03-20 21:24:01,52.46
3254,983,3,pv,2026-03-20 21:24:44,11.55
3978,983,3,pv,2026-03-20 21:24:47,6.03
1727,1891,64,cart,2026-03-20 21:25:36,72.31
3160,1891,64,pv,2026-03-20 21:25:45,37.72
4038,1882,23,fav,2026-03-20 21:28:46,44.61
4947,1891,64,pv,2026-03-20 21:31:57,64.55
1689,1891,64,pv,2026-03-20 21:36:24,34.55
3710,803,9,buy,2026-03-20 21:37:08,54.01
3976,1891,64,pv,2026-03-20 21:37:25,38.99
2958,1891,64,pv,2026-03-20 21:38:27,54.76
4972,1891,64,pv,2026-03-20 21:39:56,70.36
1461,1891,64,pv,2026-03-20 21:43:35,44.61
4143,1891,64,cart,2026-03-20 21:43:36,50.19
2047,1891,64,pv,2026-03-20 21:48:23,44.63
4563,1891,64,pv,2026-03-20 21:50:10,36.3
3168,1891,64,pv,2026-03-20 21:50:11,58.2
4574,1891,64,cart,2026-03-20 21:50:25,66.33
4076,912,41,cart,2026-03-20 21:50:53,6.79
405,1891,64,cart,2026-03-20 21:54:10,51.09
3781,1891,64,pv,2026-03-20 21:56:43,37.97
3022,1891,64,pv,2026-03-20 21:59:10,34.59
1375,1891,64,fav,2026-03-20 21:59:18,41.59
3321,1891,64,fav,2026-03-20 22:01:14,77.44
1180,1891,64,pv,2026-03-20 22:03:14,44.99
590,218,74,fav,2026-03-20 22:04:25,26.65
1877,1891,64,pv,2026-03-20 22:05:08,31.28
3254,983,3,cart,2026-03-20 22:07:44,11.55
837,1891,64,pv,2026-03-20 22:11:50,59.35
1696,1891,64,pv,2026-03-20 22:12:46,29.52
3469,310,66,pv,2026-03-20 22:15:56,11.93
1877,1891,64,cart,2026-03-20 22:17:08,31.28
605,1891,64,pv,2026-03-20 22:17:09,35.52
2698,2167,30,pv,2026-03-20 22:17:28,42.84
4644,1891,64,cart,2026-03-20 22:18:25,30.39
3126,2195,27,pv,2026-03-20 22:18:30,16.42
1821,967,50,pv,2026-03-20 22:19:17,10.1
4079,1891,64,pv,2026-03-20 22:20:14,30.52
697,983,3,fav,2026-03-20 22:21:36,6.94
3452,1891,64,pv,2026-03-20 22:21:37,44.64
1726,688,57,cart,2026-03-20 22:23:50,32.71
3679,310,66,cart,2026-03-20 22:24:54,11.76
2563,1891,64,pv,2026-03-20 22:29:18,39.16
1324,1891,64,pv,2026-03-20 22:32:37,33.17
2329,1891,64,fav,2026-03-20 22:37:12,25.91
4793,688,57,pv,2026-03-20 22:37:39,19.29
3508,983,3,pv,2026-03-20 22:38:16,7.44
2838,1891,64,pv,2026-03-20 22:43:33,55.67
691,983,3,fav,2026-03-20 22:44:42,9.91
3438,1258,64,pv,2026-03-20 22:48:49,43.8
579,1891,64,pv,2026-03-20 22:49:25,42.57
333,1891,64,pv,2026-03-20 22:50:32,28.69
426,1891,64,cart,2026-03-20 22:57:05,73.49
4543,1891,64,fav,2026-03-20 22:57:26,60.05
247,1891,64,pv,2026-03-20 22:59:54,58.84
2508,983,3,fav,2026-03-20 23:03:23,7.71
2329,1891,64,fav,2026-03-20 23:20:58,44.01
1324,1891,64,cart,2026-03-20 23:23:37,33.17
1117,1891,64,cart,2026-03-20 23:24:27,41.39
4882,1891,64,fav,2026-03-20 23:24:49,81.23
4247,1477,20,pv,2026-03-20 23:27:13,43.71
2624,1891,64,pv,2026-03-20 23:44:08,23.79
2563,1891,64,fav,2026-03-20 23:45:18,39.16
1329,1891,64,pv,2026-03-20 23:46:49,38.54
1517,1891,64,pv,2026-03-20 23:47:58,40.31
3252,1891,64,cart,2026-03-20 23:52:02,58.9
2021,2167,30,fav,2026-03-20 23:54:58,27.58
4947,1891,64,fav,2026-03-21 00:01:57,64.55
4079,1891,64,cart,2026-03-21 00:05:14,30.52
1696,1891,64,fav,2026-03-21 00:12:46,29.52
2666,1891,64,buy,2026-03-21 00:15:50,52.68
333,1891,64,cart,2026-03-21 00:20:32,28.69
1674,1891,64,pv,2026-03-21 00:25:48,50.21
1216,1891,64,pv,2026-03-21 00:27:05,57.98
424,1891,64,buy,2026-03-21 00:27:08,50.83
3477,1891,64,buy,2026-03-21 00:35:08,38.72
2839,1891,64,pv,2026-03-21 00:36:41,24.92
204,983,3,pv,2026-03-21 00:49:07,11.58
3520,1891,64,pv,2026-03-21 00:49:28,40.58
1440,2538,61,pv,2026-03-21 00:58:18,17.03
2563,1891,64,cart,2026-03-21 00:59:18,39.16
2390,1891,64,pv,2026-03-21 01:00:47,31.65
2566,1891,64,buy,2026-03-21 01:08:18,79.58
1674,1891,64,fav,2026-03-21 01:12:48,50.21
247,1891,64,cart,2026-03-21 01:14:54,58.84
579,1891,64,fav,2026-03-21 01:29:25,42.57
3127,1891,64,pv,2026-03-21 01:37:09,37.67
3034,1891,64,buy,2026-03-21 01:38:54,67.57
3231,2423,33,pv,2026-03-21 01:43:04,22.09
2329,1891,64,cart,2026-03-21 01:48:58,44.01
1440,2538,61,cart,2026-03-21 01:49:18,17.03
3520,1891,64,cart,2026-03-21 02:06:28,40.58
4079,1891,64,fav,2026-03-21 02:10:14,30.52
4937,1891,64,buy,2026-03-21 02:29:05,50.47
2947,1891,64,pv,2026-03-21 02:35:01,38.33
3557,1891,64,buy,2026-03-21 02:43:57,64.02
4947,1891,64,cart,2026-03-21 02:52:57,64.55
4260,1891,64,buy,2026-03-21 02:55:16,53.95
2772,1891,64,pv,2026-03-21 03:01:57,54.23
3824,1891,64,buy,2026-03-21 03:12:39,58.68
4574,1891,64,buy,2026-03-21 03:32:25,66.33
3616,1891,64,buy,2026-03-21 03:46:10,43.77
2414,1891,64,buy,2026-03-21 04:41:31,37.17
3503,859,33,buy,2026-03-21 04:44:50,12.65
1294,1891,64,pv,2026-03-21 05:01:54,33.85
2895,1891,64,buy,2026-03-21 05:07:36,30.04
1473,1891,64,pv,2026-03-21 05:08:23,27.71
4755,983,3,buy,2026-03-21 05:17:20,19.07
4495,1891,64,buy,2026-03-21 05:33:27,66.64
3051,1891,64,pv,2026-03-21 05:40:50,36.78
1294,1891,64,cart,2026-03-21 05:56:54,33.85
4541,688,57,pv,2026-03-21 06:01:03,39.12
1491,1891,64,pv,2026-03-21 06:01:24,45.64
1021,1882,23,pv,2026-03-21 06:05:44,41.2
4929,1891,64,pv,2026-03-21 06:15:31,72.49
4541,688,57,cart,2026-03-21 06:21:03,39.12
300,1891,64,pv,2026-03-21 06:22:38,48.94
3117,1891,64,pv,2026-03-21 06:31:57,61.35
1724,1891,64,buy,2026-03-21 06:34:39,45.91
4585,1891,64,pv,2026-03-21 06:45:08,44.14
2534,1891,64,pv,2026-03-21 06:46:28,42.6
2326,1882,23,pv,2026-03-21 06:52:21,42.76
2240,1891,64,pv,2026-03-21 07:00:38,64.99
1403,1891,64,buy,2026-03-21 07:03:32,76.22
407,1891,64,buy,2026-03-21 07:08:49,30.48
2332,1891,64,pv,2026-03-21 07:12:04,47.95
3941,1891,64,pv,2026-03-21 07:14:47,47.83
2240,1891,64,cart,2026-03-21 07:19:38,64.99
4831,1891,64,pv,2026-03-21 07:22:49,37.46
3142,1534,64,buy,2026-03-21 07:23:11,59.62
4662,2167,30,pv,2026-03-21 07:23:50,28.8
216,1891,64,pv,2026-03-21 07:28:36,51.69
1921,422,48,pv,2026-03-21 07:32:26,23.34
4676,1891,64,pv,2026-03-21 07:34:27,54.52
2332,1891,64,cart,2026-03-21 07:39:04,47.95
3685,1891,64,pv,2026-03-21 07:39:45,29.25
2577,1891,64,pv,2026-03-21 07:39:49,34.06
2577,1891,64,cart,2026-03-21 07:46:49,34.06
854,1882,23,pv,2026-03-21 07:47:08,29.96
1165,1156,22,pv,2026-03-21 07:49:34,20.23
1682,983,3,pv,2026-03-21 07:50:56,7.06
2071,1891,64,pv,2026-03-21 07:52:05,41.64
4158,983,3,pv,2026-03-21 08:09:10,14.62
1853,1891,64,pv,2026-03-21 08:12:01,43.48
2719,2167,30,pv,2026-03-21 08:22:40,35.3
4831,1891,64,fav,2026-03-21 08:23:49,37.46
4929,1891,64,fav,2026-03-21 08:24:31,72.49
2975,1891,64,pv,2026-03-21 08:26:17,33.05
1670,1891,64,pv,2026-03-21 08:34:35,47.2
1438,1891,64,pv,2026-03-21 08:35:20,33.1
3137,1891,64,pv,2026-03-21 08:35:29,48.51
126,1891,64,pv,2026-03-21 08:36:47,35.93
1260,1891,64,pv,2026-03-21 08:36:59,39.47
216,1891,64,cart,2026-03-21 08:38:36,51.69
4451,1891,64,pv,2026-03-21 08:42:49,61.05
3519,1891,64,pv,2026-03-21 08:43:11,52.92
4451,1891,64,cart,2026-03-21 08:52:49,61.05
3729,1891,64,buy,2026-03-21 08:53:41,56.02
195,1891,64,pv,2026-03-21 09:00:22,43.92
3456,1891,64,pv,2026-03-21 09:00:39,54.97
4426,1891,64,pv,2026-03-21 09:01:27,25.51
1697,1891,64,pv,2026-03-21 09:01:49,64.65
2658,2167,30,pv,2026-03-21 09:02:44,22.11
2157,1891,64,pv,2026-03-21 09:02:48,61.75
2244,539,4,pv,2026-03-21 09:09:16,52.55
4379,1177,67,pv,2026-03-21 09:13:58,32.72
4878,1891,64,pv,2026-03-21 09:16:59,63.04
2965,1891,64,pv,2026-03-21 09:17:14,54.91
2835,1891,64,pv,2026-03-21 09:19:17,43.12
4535,1891,64,pv,2026-03-21 09:20:21,42.25
1831,983,3,pv,2026-03-21 09:21:13,9.07
1921,422,48,fav,2026-03-21 09:22:26,23.34
1659,1891,64,buy,2026-03-21 09:22:39,48.62
2540,1891,64,pv,2026-03-21 09:22:59,62.8
2030,1891,64,pv,2026-03-21 09:25:14,62.01
691,983,3,buy,2026-03-21 09:29:42,9.91
4401,1891,64,pv,2026-03-21 09:30:43,61.23
4401,1891,64,cart,2026-03-21 09:37:43,61.23
3156,1891,64,pv,2026-03-21 09:39:24,72.86
981,1891,64,pv,2026-03-21 09:41:51,39.57
1981,1891,64,pv,2026-03-21 09:43:31,40.52
2563,1891,64,buy,2026-03-21 09:45:18,39.16
3910,983,3,pv,2026-03-21 09:45:37,14.92
2702,1820,14,pv,2026-03-21 09:47:07,27.13
114,1891,64,pv,2026-03-21 09:48:25,27.68
4914,1891,64,pv,2026-03-21 09:48:53,35.87
2702,1820,14,cart,2026-03-21 09:52:07,27.13
2993,2012,54,pv,2026-03-21 09:56:43,31.35
3992,1891,64,pv,2026-03-21 09:57:32,76.0
4762,983,3,pv,2026-03-21 09:59:35,13.57
1176,1891,64,pv,2026-03-21 10:04:16,85.23
3741,1891,64,pv,2026-03-21 10:05:58,52.4
337,1891,64,pv,2026-03-21 10:09:22,52.17
4379,1177,67,cart,2026-03-21 10:09:58,32.72
4564,1891,64,pv,2026-03-21 10:10:46,40.57
4201,1891,64,pv,2026-03-21 10:11:30,26.61
3417,1891,64,pv,2026-03-21 10:12:31,49.07
4079,1891,64,buy,2026-03-21 10:13:14,30.52
3093,1891,64,pv,2026-03-21 10:15:44,86.21
4764,1891,64,pv,2026-03-21 10:16:38,28.28
2975,1891,64,cart,2026-03-21 10:17:17,33.05
1665,1891,64,pv,2026-03-21 10:18:48,47.32
4289,1891,64,pv,2026-03-21 10:19:13,47.15
1216,1891,64,buy,2026-03-21 10:21:05,57.98
3958,1493,78,pv,2026-03-21 10:26:12,14.37
308,688,57,pv,2026-03-21 10:28:23,21.7
4941,310,66,pv,2026-03-21 10:28:26,11.7
1165,1156,22,cart,2026-03-21 10:36:34,20.23
516,310,66,pv,2026-03-21 10:38:42,9.12
3334,1891,64,pv,2026-03-21 10:41:18,44.79
2372,1891,64,pv,2026-03-21 10:42:19,44.79
3642,1825,20,pv,2026-03-21 10:43:53,24.73
516,310,66,fav,2026-03-21 10:46:42,9.12
3853,1891,64,pv,2026-03-21 10:49:24,41.37
1463,1891,64,pv,2026-03-21 10:53:30,73.05
2450,1891,64,pv,2026-03-21 10:55:39,50.39
2293,1891,64,pv,2026-03-21 10:58:57,78.37
2461,1891,64,pv,2026-03-21 11:01:44,35.0
4135,1891,64,pv,2026-03-21 11:04:24,42.13
4729,1891,64,pv,2026-03-21 11:05:35,42.36
4535,1891,64,fav,2026-03-21 11:06:21,42.25
4900,1891,64,pv,2026-03-21 11:09:15,63.71
744,1891,64,pv,2026-03-21 11:17:07,50.66
1910,983,3,pv,2026-03-21 11:17:22,6.53
1726,688,57,pv,2026-03-21 11:18:26,24.12
1176,1891,64,fav,2026-03-21 11:19:16,85.23
3085,1891,64,pv,2026-03-21 11:19:36,32.72
4963,1891,64,pv,2026-03-21 11:21:58,33.9
816,1891,64,pv,2026-03-21 11:27:32,51.2
1102,1891,64,pv,2026-03-21 11:27:51,40.01
946,1891,64,pv,2026-03-21 11:28:55,57.42
366,688,57,pv,2026-03-21 11:31:48,28.1
4005,1891,64,pv,2026-03-21 11:32:00,21.11
2030,1891,64,fav,2026-03-21 11:32:14,62.01
4613,983,3,pv,2026-03-21 11:36:12,10.84
1910,983,3,fav,2026-03-21 11:39:22,6.53
219,983,3,pv,2026-03-21 11:43:40,9.66
744,1891,64,cart,2026-03-21 11:48:07,50.66
3338,1891,64,buy,2026-03-21 11:49:32,57.84
4900,1891,64,cart,2026-03-21 11:50:15,63.71
2389,1891,64,pv,2026-03-21 11:50:20,57.73
1324,1891,64,buy,2026-03-21 11:55:37,33.17
4711,1891,64,pv,2026-03-21 11:56:12,69.89
2058,1151,9,pv,2026-03-21 12:02:35,81.18
322,912,41,pv,2026-03-21 12:04:56,13.33
1102,1891,64,fav,2026-03-21 12:06:51,40.01
1749,1891,64,pv,2026-03-21 12:06:52,37.78
2990,2167,30,pv,2026-03-21 12:10:23,27.0
984,1891,64,pv,2026-03-21 12:13:07,47.4
224,1891,64,pv,2026-03-21 12:21:49,46.19
2997,1534,64,pv,2026-03-21 12:23:44,49.35
2975,1891,64,buy,2026-03-21 12:25:17,33.05
2993,2012,54,fav,2026-03-21 12:26:43,31.35
2389,1891,64,cart,2026-03-21 12:28:20,57.73
3199,983,3,pv,2026-03-21 12:29:53,17.11
1565,1891,64,pv,2026-03-21 12:30:06,43.85
3417,1891,64,fav,2026-03-21 12:32:31,49.07
1534,1891,64,pv,2026-03-21 12:33:11,79.45
4344,1891,64,pv,2026-03-21 12:34:42,39.68
4462,1891,64,pv,2026-03-21 12:36:00,51.89
4129,1891,64,pv,2026-03-21 12:38:12,30.73
2976,983,3,pv,2026-03-21 12:38:55,16.21
3779,1440,38,pv,2026-03-21 12:39:31,172.73
4729,1891,64,fav,2026-03-21 12:43:35,42.36
2224,1891,64,pv,2026-03-21 12:45:16,42.11
4289,1891,64,cart,2026-03-21 12:47:13,47.15
2731,1299,32,pv,2026-03-21 12:48:35,14.13
3199,983,3,cart,2026-03-21 12:48:53,17.11
4421,1891,64,pv,2026-03-21 12:49:16,24.54
982,1891,64,buy,2026-03-21 12:50:27,39.28
429,1891,64,pv,2026-03-21 12:50:39,51.16
2326,1891,64,pv,2026-03-21 12:53:03,39.13
3186,1891,64,pv,2026-03-21 12:53:03,83.75
1944,983,3,pv,2026-03-21 12:53:03,8.06
2981,1891,64,pv,2026-03-21 12:54:35,45.92
3156,1891,64,buy,2026-03-21 12:55:24,72.86
1726,688,57,cart,2026-03-21 12:55:26,24.12
429,1891,64,fav,2026-03-21 13:02:39,51.16
1389,1891,64,pv,2026-03-21 13:05:15,48.67
3779,1440,38,fav,2026-03-21 13:06:31,172.73
4770,1891,64,pv,2026-03-21 13:07:50,39.4
4929,1891,64,buy,2026-03-21 13:09:31,72.49
308,688,57,cart,2026-03-21 13:13:23,21.7
4148,1891,64,pv,2026-03-21 13:13:45,48.29
4526,1891,64,pv,2026-03-21 13:14:50,30.82
3332,1891,64,pv,2026-03-21 13:15:07,45.42
1638,1440,38,pv,2026-03-21 13:15:17,107.62
3168,1891,64,buy,2026-03-21 13:19:40,48.03
109,1891,64,pv,2026-03-21 13:21:09,46.91
1035,1891,64,pv,2026-03-21 13:26:22,64.82
2275,983,3,pv,2026-03-21 13:27:06,9.7
1896,983,3,pv,2026-03-21 13:27:38,9.17
2711,1891,64,pv,2026-03-21 13:27:56,49.1
4386,1891,64,buy,2026-03-21 13:27:58,42.43
1083,1891,64,pv,2026-03-21 13:28:37,57.87
3881,1891,64,pv,2026-03-21 13:29:22,58.22
2476,1891,64,pv,2026-03-21 13:29:22,31.82
3445,1891,64,pv,2026-03-21 13:29:43,46.78
2997,1534,64,cart,2026-03-21 13:31:44,49.35
1070,983,3,pv,2026-03-21 13:33:34,10.99
3759,1891,64,pv,2026-03-21 13:33:53,52.52
2058,1151,9,fav,2026-03-21 13:37:35,81.18
2459,983,3,buy,2026-03-21 13:39:38,8.85
4711,1891,64,cart,2026-03-21 13:40:12,69.89
4947,1891,64,buy,2026-03-21 13:42:57,64.55
4311,1891,64,pv,2026-03-21 13:45:20,52.73
3853,1891,64,cart,2026-03-21 13:46:24,41.37
3116,1891,64,pv,2026-03-21 13:49:48,45.33
4462,1891,64,cart,2026-03-21 13:50:00,51.89
3230,1168,62,pv,2026-03-21 13:50:13,19.75
4606,1891,64,pv,2026-03-21 13:50:15,28.11
231,1891,64,buy,2026-03-21 13:53:30,61.75
120,1891,64,pv,2026-03-21 13:53:40,41.61
1416,1891,64,pv,2026-03-21 13:53:48,48.67
2666,983,3,pv,2026-03-21 13:53:57,10.82
4294,1891,64,pv,2026-03-21 13:55:53,42.64
1727,1891,64,pv,2026-03-21 13:58:47,62.13
1606,1891,64,pv,2026-03-21 13:59:10,29.55
3700,1891,64,pv,2026-03-21 14:00:20,46.13
2895,1891,64,pv,2026-03-21 14:01:15,55.79
3951,1156,22,pv,2026-03-21 14:01:42,43.52
2766,1891,64,pv,2026-03-21 14:06:22,25.27
2476,1891,64,fav,2026-03-21 14:06:22,31.82
2245,1891,64,pv,2026-03-21 14:07:55,43.3
1106,1891,64,pv,2026-03-21 14:08:45,24.37
604,422,48,pv,2026-03-21 14:09:58,14.47
3140,1891,64,pv,2026-03-21 14:11:29,22.95
3801,1891,64,pv,2026-03-21 14:12:37,34.16
2224,1891,64,cart,2026-03-21 14:15:16,42.11
3122,1891,64,pv,2026-03-21 14:15:25,39.25
3116,1891,64,buy,2026-03-21 14:15:48,45.33
2980,983,3,pv,2026-03-21 14:17:20,7.9
305,1891,64,pv,2026-03-21 14:22:29,40.95
4225,1440,38,pv,2026-03-21 14:24:45,95.17
3388,1891,64,pv,2026-03-21 14:25:26,54.39
4596,1891,64,pv,2026-03-21 14:29:19,46.0
1288,1891,64,pv,2026-03-21 14:33:53,30.66
2918,983,3,pv,2026-03-21 14:36:21,6.46
1789,1891,64,pv,2026-03-21 14:36:56,41.97
4294,1891,64,fav,2026-03-21 14:37:53,42.64
3994,2167,30,pv,2026-03-21 14:38:41,20.18
4006,1891,64,pv,2026-03-21 14:40:38,38.33
1930,1891,64,pv,2026-03-21 14:41:16,43.36
23,1891,64,buy,2026-03-21 14:42:13,44.32
1561,1891,64,pv,2026-03-21 14:47:22,66.25
3475,1891,64,pv,2026-03-21 14:48:35,47.41
2271,1891,64,pv,2026-03-21 14:48:36,28.35
1235,1891,64,pv,2026-03-21 14:49:43,71.87
3585,493,55,pv,2026-03-21 14:55:58,37.89
3254,983,3,buy,2026-03-21 14:56:44,11.55
3815,1408,16,pv,2026-03-21 14:56:51,47.1
787,1891,64,pv,2026-03-21 15:02:58,57.8
703,1891,64,pv,2026-03-21 15:04:41,37.43
3127,1891,64,buy,2026-03-21 15:05:09,37.67
1578,983,3,pv,2026-03-21 15:06:13,12.83
1930,1891,64,fav,2026-03-21 15:10:16,43.36
1606,1891,64,cart,2026-03-21 15:15:10,29.55
1243,2167,30,pv,2026-03-21 15:15:18,13.52
3713,1891,64,pv,2026-03-21 15:16:04,38.98
4471,1891,64,pv,2026-03-21 15:28:01,39.55
1297,310,66,buy,2026-03-21 15:33:40,12.87
1926,1891,64,pv,2026-03-21 15:34:41,63.64
1561,1891,64,cart,2026-03-21 15:36:22,66.25
2346,1891,64,pv,2026-03-21 15:36:48,36.26
543,1891,64,pv,2026-03-21 15:37:32,35.18
3355,1891,64,pv,2026-03-21 15:41:28,54.92
1206,1891,64,pv,2026-03-21 15:42:14,38.4
1210,1891,64,pv,2026-03-21 15:45:52,50.82
1639,1891,64,buy,2026-03-21 15:48:56,34.04
4786,983,3,pv,2026-03-21 15:49:40,7.34
2191,1891,64,pv,2026-03-21 15:52:26,74.2
2271,1891,64,fav,2026-03-21 15:54:36,28.35
4266,983,3,pv,2026-03-21 15:55:22,8.43
4460,1891,64,pv,2026-03-21 15:55:43,47.05
3994,2167,30,fav,2026-03-21 15:56:41,20.18
1573,310,66,pv,2026-03-21 15:58:32,8.27
240,983,3,pv,2026-03-21 15:59:40,5.51
2960,1891,64,pv,2026-03-21 16:01:20,61.15
1967,1891,64,pv,2026-03-21 16:02:09,42.42
3897,1857,30,pv,2026-03-21 16:02:47,16.83
2717,1891,64,pv,2026-03-21 16:05:39,49.4
1578,983,3,fav,2026-03-21 16:06:13,12.83
4067,1891,64,pv,2026-03-21 16:07:20,42.24
3934,1891,64,pv,2026-03-21 16:08:43,39.9
2895,1891,64,cart,2026-03-21 16:11:15,55.79
2834,1891,64,pv,2026-03-21 16:11:36,63.35
1416,1891,64,fav,2026-03-21 16:11:48,48.67
1493,1891,64,pv,2026-03-21 16:12:29,65.34
2252,1891,64,pv,2026-03-21 16:15:20,39.29
1165,1156,22,buy,2026-03-21 16:17:34,20.23
2275,983,3,cart,2026-03-21 16:18:06,9.7
308,688,57,buy,2026-03-21 16:20:23,21.7
3140,1891,64,fav,2026-03-21 16:20:29,22.95
1244,688,57,pv,2026-03-21 16:20:31,31.14
4827,1891,64,pv,2026-03-21 16:22:03,69.5
1035,1891,64,fav,2026-03-21 16:23:22,64.82
1967,1891,64,cart,2026-03-21 16:29:09,42.42
303,1891,64,pv,2026-03-21 16:30:45,43.01
1025,1289,75,pv,2026-03-21 16:36:03,44.51
4056,1891,64,pv,2026-03-21 16:41:15,38.31
3816,1891,64,pv,2026-03-21 16:42:51,34.4
783,1891,64,pv,2026-03-21 16:43:48,81.59
2262,2167,30,pv,2026-03-21 16:46:49,24.87
3628,1891,64,pv,2026-03-21 16:48:26,36.36
2850,1891,64,pv,2026-03-21 16:48:30,26.65
2834,1891,64,fav,2026-03-21 16:49:36,63.35
492,983,3,pv,2026-03-21 16:50:10,10.52
1522,1891,64,pv,2026-03-21 16:50:22,40.87
3262,1891,64,buy,2026-03-21 16:54:48,38.19
1412,1891,64,pv,2026-03-21 16:57:52,68.02
2869,1891,64,pv,2026-03-21 17:00:16,45.12
1680,983,3,pv,2026-03-21 17:02:45,13.35
303,1891,64,buy,2026-03-21 17:02:45,43.01
3645,1891,64,pv,2026-03-21 17:03:56,72.04
833,983,3,pv,2026-03-21 17:04:44,9.8
3275,1891,64,pv,2026-03-21 17:05:34,29.66
1649,1891,64,pv,2026-03-21 17:09:32,34.95
2931,1891,64,pv,2026-03-21 17:10:11,47.18
2030,1891,64,buy,2026-03-21 17:10:14,62.01
1649,1891,64,fav,2026-03-21 17:10:32,34.95
1244,688,57,cart,2026-03-21 17:11:31,31.14
4827,1891,64,cart,2026-03-21 17:13:03,69.5
874,1891,64,pv,2026-03-21 17:13:19,33.41
4163,1336,59,pv,2026-03-21 17:13:39,15.92
1682,983,3,buy,2026-03-21 17:15:56,7.06
1727,1891,64,buy,2026-03-21 17:20:36,72.31
4523,1891,64,pv,2026-03-21 17:21:17,77.88
624,1891,64,pv,2026-03-21 17:21:19,57.37
4826,1882,23,pv,2026-03-21 17:21:54,29.45
4183,1891,64,pv,2026-03-21 17:22:05,48.27
4664,1891,64,pv,2026-03-21 17:22:23,58.32
3483,1481,47,pv,2026-03-21 17:22:50,11.63
3816,1891,64,cart,2026-03-21 17:23:51,34.4
1554,688,57,pv,2026-03-21 17:23:52,51.1
807,1891,64,pv,2026-03-21 17:25:38,61.94
3166,1891,64,pv,2026-03-21 17:28:04,41.58
4588,1891,64,pv,2026-03-21 17:31:10,27.01
3815,1408,16,cart,2026-03-21 17:32:51,47.1
2191,1891,64,cart,2026-03-21 17:33:26,74.2
479,1891,64,pv,2026-03-21 17:34:18,66.7
16,1891,64,pv,2026-03-21 17:34:40,48.92
4047,1891,64,pv,2026-03-21 17:35:01,35.99
3559,1891,64,pv,2026-03-21 17:35:32,50.55
4226,1891,64,pv,2026-03-21 17:35:59,28.21
2502,1820,14,pv,2026-03-21 17:36:17,10.1
984,983,3,pv,2026-03-21 17:37:20,12.62
4716,1891,64,pv,2026-03-21 17:37:30,42.4
3994,2167,30,buy,2026-03-21 17:40:41,20.18
4832,2967,73,pv,2026-03-21 17:42:54,19.63
1068,1891,64,pv,2026-03-21 17:43:29,53.17
2436,514,2,pv,2026-03-21 17:45:37,33.04
3979,1891,64,pv,2026-03-21 17:47:10,49.27
1573,310,66,cart,2026-03-21 17:52:32,8.27
2808,2167,30,pv,2026-03-21 17:53:13,23.7
